goodForGroups,city,state,latitude,longitude,stars,reviewCount,checkins,open,alcohol,noiseLevel,attire,priceRange,delivery,waiterService,smoking,outdoorSeating,caters,goodForKids
0,Las Vegas,NV,36.10070142,-115.0524314,3.5,26,492,TRUE,none,,,1,,,,TRUE,,
0,Phoenix,AZ,33.4947211,-111.9794032,3.5,16,492,TRUE,none,,,2,,TRUE,,,,
1,Las Vegas,NV,36.07082623,-115.162891,4,174,493,TRUE,full_bar,average,dressy,3,FALSE,TRUE,no,FALSE,TRUE,TRUE
1,Chandler,AZ,33.298341,-111.898651,4,119,493,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,TRUE,TRUE
1,North Las Vegas,NV,36.279651,-115.206043,4,122,493,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,FALSE,
1,Las Vegas,NV,36.11199,-115.177001,4,356,494,TRUE,full_bar,average,dressy,3,FALSE,TRUE,no,FALSE,FALSE,FALSE
1,Charlotte,NC,35.1716684,-80.8492639,4,29,494,FALSE,full_bar,average,casual,2,FALSE,FALSE,outdoor,TRUE,,
1,Henderson,NV,35.9780218,-115.1545629,3.5,102,494,TRUE,beer_and_wine,average,casual,1,TRUE,FALSE,,FALSE,TRUE,
1,Tempe,AZ,33.4078912,-111.9538452,4.5,242,494,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,TRUE,
1,Scottsdale,AZ,33.5025088,-111.9290233,3.5,68,494,TRUE,none,average,casual,2,FALSE,FALSE,,FALSE,TRUE,
1,Chandler,AZ,33.3202869,-111.8905049,4.5,215,494,TRUE,beer_and_wine,average,casual,1,FALSE,TRUE,,TRUE,FALSE,
1,Las Vegas,NV,36.1139613,-115.0909203,4,178,495,FALSE,none,quiet,casual,1,TRUE,TRUE,,FALSE,FALSE,
1,Las Vegas,NV,36.1264024,-115.1947749,4.5,229,495,TRUE,beer_and_wine,average,casual,2,FALSE,,,FALSE,FALSE,
0,Las Vegas,NV,35.9969969,-115.2073145,4,5,495,TRUE,none,,,1,,,,,,
0,Las Vegas,NV,36.09887711,-115.2258883,4,32,495,TRUE,none,,,1,,TRUE,,,,
1,Charlotte,NC,35.2476061,-80.8050299,3.5,74,496,TRUE,full_bar,loud,casual,1,FALSE,TRUE,outdoor,TRUE,FALSE,
1,Tempe,AZ,33.4243368,-111.9394223,3,100,496,TRUE,full_bar,average,casual,2,FALSE,TRUE,outdoor,TRUE,FALSE,
1,Surprise,AZ,33.638222,-112.361898,3.5,47,496,TRUE,full_bar,loud,casual,2,FALSE,TRUE,,TRUE,FALSE,TRUE
1,Scottsdale,AZ,33.62781427,-111.8935126,4,116,496,TRUE,full_bar,average,casual,2,FALSE,,,TRUE,FALSE,
1,Las Vegas,NV,36.1130109,-115.1765221,3,74,496,TRUE,full_bar,average,,2,,TRUE,yes,FALSE,,
1,Charlotte,NC,35.2468673,-80.8058408,4,115,497,TRUE,full_bar,average,casual,2,FALSE,TRUE,no,FALSE,FALSE,
1,Scottsdale,AZ,33.638183,-111.92861,3,93,497,TRUE,full_bar,loud,casual,2,FALSE,TRUE,outdoor,TRUE,FALSE,
1,Charlotte,NC,35.2154777,-80.8285213,4,119,497,TRUE,full_bar,average,casual,2,TRUE,TRUE,,FALSE,TRUE,TRUE
1,Las Vegas,NV,36.1030101,-115.1735187,3.5,262,497,TRUE,full_bar,average,casual,2,FALSE,TRUE,,FALSE,FALSE,TRUE
0,Phoenix,AZ,33.4492979,-112.0655423,4,316,497,TRUE,full_bar,quiet,casual,3,FALSE,,,TRUE,FALSE,
0,Las Vegas,NV,36.102415,-115.174568,3.5,86,497,TRUE,none,,,2,,TRUE,,,,
1,Las Vegas,NV,36.159014,-115.351342,3,129,498,TRUE,full_bar,average,casual,2,FALSE,TRUE,outdoor,TRUE,FALSE,
1,Las Vegas,NV,36.194443,-115.242827,3.5,123,498,TRUE,full_bar,average,casual,2,FALSE,TRUE,,FALSE,TRUE,TRUE
1,Mesa,AZ,33.45083,-111.763286,3.5,226,498,FALSE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,TRUE,TRUE
1,Las Vegas,NV,36.10189101,-115.2001047,3,106,498,TRUE,none,average,casual,2,FALSE,FALSE,,FALSE,FALSE,TRUE
1,Las Vegas,NV,36.1591166,-115.3334327,3.5,65,498,TRUE,none,average,casual,1,FALSE,,,FALSE,TRUE,
0,Henderson,NV,36.0343979,-115.1178294,4,31,498,TRUE,none,,,2,FALSE,TRUE,,,,
1,Tempe,AZ,33.378951,-111.966547,3,118,499,TRUE,full_bar,loud,casual,2,FALSE,TRUE,,TRUE,FALSE,
1,Scottsdale,AZ,33.4873782,-111.9262334,3.5,70,499,TRUE,full_bar,average,casual,2,FALSE,FALSE,,FALSE,TRUE,
1,Las Vegas,NV,36.16752618,-115.138435,4,149,499,TRUE,beer_and_wine,average,casual,1,FALSE,,,TRUE,FALSE,
0,Charlotte,NC,35.219378,-80.945041,3.5,35,499,TRUE,none,,,1,,,,FALSE,,
0,Las Vegas,NV,36.2911427,-115.2849943,3.5,57,499,TRUE,none,,,2,,,,,,
0,Mesa,AZ,33.3937899,-111.6159702,2,11,499,TRUE,none,,,1,,TRUE,,,,
1,Phoenix,AZ,33.5104258,-112.0284918,4,190,500,TRUE,full_bar,quiet,dressy,3,FALSE,FALSE,,TRUE,TRUE,FALSE
1,North Las Vegas,NV,36.2402631,-115.1161853,3.5,52,500,TRUE,beer_and_wine,average,casual,1,FALSE,FALSE,,TRUE,TRUE,
1,Las Vegas,NV,36.16331478,-115.2890613,3.5,69,501,TRUE,none,average,casual,1,FALSE,,,TRUE,TRUE,
1,Las Vegas,NV,36.17145,-115.145281,3.5,243,501,TRUE,full_bar,loud,,1,,TRUE,yes,FALSE,,
1,Las Vegas,NV,36.1260222,-115.1667111,4,170,502,TRUE,full_bar,average,dressy,3,FALSE,TRUE,no,TRUE,FALSE,
1,Las Vegas,NV,36.11757443,-115.171528,3,236,502,TRUE,full_bar,average,casual,2,FALSE,FALSE,no,TRUE,FALSE,
1,Las Vegas,NV,36.1253148,-115.2463595,4,53,502,TRUE,beer_and_wine,loud,casual,2,FALSE,TRUE,,FALSE,TRUE,
1,Las Vegas,NV,36.0095858,-115.1177785,4,225,502,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,,FALSE,TRUE,
1,Phoenix,AZ,33.583924,-111.978526,3.5,146,502,TRUE,beer_and_wine,average,casual,2,TRUE,FALSE,,TRUE,TRUE,
1,Tempe,AZ,33.34959464,-111.9600746,4.5,160,502,TRUE,none,average,casual,1,FALSE,TRUE,,TRUE,FALSE,
1,Las Vegas,NV,36.0555607,-115.2827383,3.5,204,503,TRUE,beer_and_wine,average,casual,2,FALSE,FALSE,,TRUE,TRUE,TRUE
1,Phoenix,AZ,33.31944792,-111.9833422,3.5,56,503,TRUE,none,average,casual,2,FALSE,FALSE,,TRUE,FALSE,TRUE
1,Scottsdale,AZ,33.45780962,-111.9081744,4.5,117,503,TRUE,none,quiet,casual,1,FALSE,TRUE,,TRUE,TRUE,
1,Charlotte,NC,35.0560059,-80.8528369,4,90,503,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,FALSE,
1,Las Vegas,NV,36.01445637,-115.117987,4,156,503,TRUE,beer_and_wine,loud,casual,2,FALSE,,,FALSE,FALSE,
0,Anthem,AZ,33.8433433,-112.1344207,4,10,503,TRUE,none,,,1,,TRUE,,TRUE,,
1,Charlotte,NC,35.225378,-80.841961,3,198,504,TRUE,full_bar,average,dressy,3,FALSE,TRUE,outdoor,TRUE,TRUE,
1,Phoenix,AZ,33.474229,-112.064787,4,200,504,FALSE,none,average,casual,2,FALSE,,,TRUE,TRUE,
0,Las Vegas,NV,36.03531371,-115.1187238,4,106,504,TRUE,none,,,1,FALSE,,,TRUE,,
0,Phoenix,AZ,33.610706,-112.147452,3,44,504,TRUE,none,,,2,,TRUE,,TRUE,,
1,Pittsburgh,PA,40.4707828,-79.9602498,3.5,211,505,TRUE,full_bar,loud,casual,2,FALSE,TRUE,no,FALSE,FALSE,
1,Las Vegas,NV,36.12641633,-115.1676158,4,237,505,TRUE,full_bar,average,casual,3,FALSE,TRUE,,TRUE,FALSE,TRUE
1,Henderson,NV,36.0259925,-115.0856658,3,135,505,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,TRUE,TRUE
1,Scottsdale,AZ,33.498914,-111.928574,3.5,247,505,TRUE,full_bar,average,casual,3,FALSE,TRUE,,TRUE,TRUE,
1,Scottsdale,AZ,33.5026882,-111.9320913,3.5,155,505,FALSE,full_bar,average,dressy,3,FALSE,TRUE,,FALSE,FALSE,
1,Scottsdale,AZ,33.4997252,-111.9197955,3.5,58,506,FALSE,full_bar,loud,casual,2,FALSE,TRUE,outdoor,TRUE,FALSE,
1,Tempe,AZ,33.378926,-111.964813,3.5,160,507,TRUE,full_bar,average,casual,2,FALSE,FALSE,,FALSE,FALSE,TRUE
1,Henderson,NV,36.063161,-115.043594,3.5,75,507,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,,FALSE,TRUE,
1,Paradise Valley,AZ,33.5319917,-111.961716,3.5,195,507,TRUE,full_bar,average,casual,3,FALSE,TRUE,,TRUE,FALSE,
1,Gilbert,AZ,33.3776903,-111.7528848,4,192,507,TRUE,beer_and_wine,average,casual,2,TRUE,FALSE,,FALSE,TRUE,
1,Las Vegas,NV,36.072381,-115.100413,4,150,507,TRUE,none,average,casual,1,FALSE,,,TRUE,TRUE,
0,Phoenix,AZ,33.6378277,-112.0718789,4,22,507,TRUE,none,,,2,,TRUE,,,,
1,Charlotte,NC,35.2197947,-80.8122417,4,85,508,TRUE,full_bar,loud,casual,2,FALSE,TRUE,outdoor,TRUE,FALSE,FALSE
1,Chandler,AZ,33.3056888,-111.8973083,4,159,508,TRUE,full_bar,average,casual,3,FALSE,TRUE,no,TRUE,FALSE,FALSE
1,Las Vegas,NV,36.16369101,-115.1570606,3.5,218,508,FALSE,beer_and_wine,average,casual,2,FALSE,FALSE,,FALSE,FALSE,TRUE
1,Phoenix,AZ,33.5095,-112.063826,4,112,508,FALSE,full_bar,average,casual,1,FALSE,TRUE,,TRUE,TRUE,
1,Las Vegas,NV,36.125908,-115.197904,3,142,508,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,,FALSE,FALSE,
1,Henderson,NV,36.0015884,-115.1086551,4.5,157,508,TRUE,beer_and_wine,average,casual,2,FALSE,FALSE,,FALSE,FALSE,
1,Phoenix,AZ,33.5823955,-112.1198803,4,58,508,TRUE,none,average,casual,1,FALSE,,,TRUE,FALSE,
0,Phoenix,AZ,33.4372923,-111.990426,3,39,508,TRUE,none,,,,,TRUE,,,,
1,Scottsdale,AZ,33.4862787,-111.9102055,4,65,509,TRUE,beer_and_wine,quiet,casual,2,FALSE,TRUE,no,TRUE,FALSE,
1,Charlotte,NC,35.230194,-80.839336,3.5,157,509,TRUE,full_bar,average,casual,2,FALSE,TRUE,no,TRUE,TRUE,TRUE
1,Phoenix,AZ,33.4974812,-112.0739922,4,199,509,TRUE,full_bar,average,casual,2,FALSE,FALSE,,TRUE,FALSE,
1,Las Vegas,NV,36.072516,-115.206889,4.5,215,509,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,TRUE,
1,Madison,WI,43.0649299,-89.4165809,4,41,509,TRUE,full_bar,average,casual,2,FALSE,TRUE,,FALSE,,
1,Las Vegas,NV,36.1427564,-115.1578748,3,205,510,TRUE,full_bar,average,casual,2,FALSE,TRUE,no,TRUE,TRUE,
1,Phoenix,AZ,33.6119413,-111.9987462,3.5,69,510,TRUE,full_bar,average,casual,2,FALSE,TRUE,outdoor,FALSE,FALSE,
1,Las Vegas,NV,35.9953175,-115.2069481,4.5,269,510,TRUE,full_bar,average,casual,2,FALSE,TRUE,,FALSE,TRUE,
1,Las Vegas,NV,36.10131,-115.156429,4,206,510,FALSE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,FALSE,
1,Glendale,AZ,33.6400698,-112.1498222,4,150,510,TRUE,beer_and_wine,average,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,Phoenix,AZ,33.4948057,-112.0535863,4.5,240,510,TRUE,none,quiet,casual,2,FALSE,TRUE,,FALSE,TRUE,
1,Las Vegas,NV,36.0687779,-115.1768402,3,301,510,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,FALSE,
1,Surprise,AZ,33.63820383,-112.3634434,4,198,510,TRUE,full_bar,average,casual,2,FALSE,,,TRUE,TRUE,
1,Henderson,NV,35.9977566,-115.1263719,3.5,111,510,TRUE,full_bar,average,,2,,TRUE,yes,FALSE,,
1,Phoenix,AZ,33.3906771,-112.0129108,4,214,511,TRUE,none,quiet,casual,2,FALSE,,,TRUE,TRUE,TRUE
0,Las Vegas,NV,36.1387458,-115.1379559,2.5,57,511,TRUE,none,,,2,FALSE,,,,,
0,Las Vegas,NV,36.17315678,-115.1451971,4.5,122,511,TRUE,none,,,1,,TRUE,,,,
1,Chandler,AZ,33.2770025,-111.8753357,3,101,512,FALSE,full_bar,average,casual,2,FALSE,TRUE,outdoor,TRUE,FALSE,
1,Phoenix,AZ,33.513505,-112.0479841,3.5,130,512,TRUE,none,average,casual,1,FALSE,FALSE,,TRUE,FALSE,TRUE
0,Las Vegas,NV,36.10956362,-115.1742197,3.5,124,512,TRUE,none,average,casual,2,FALSE,,,FALSE,FALSE,
0,Scottsdale,AZ,33.58243028,-111.9281852,3,22,512,TRUE,none,,,2,,TRUE,,TRUE,,
1,Las Vegas,NV,36.01045227,-115.1185532,3,150,513,TRUE,none,loud,casual,2,FALSE,TRUE,,FALSE,TRUE,TRUE
1,Gilbert,AZ,33.30994381,-111.7463793,3,82,513,TRUE,full_bar,loud,casual,2,FALSE,TRUE,,FALSE,FALSE,
1,Las Vegas,NV,36.089564,-115.2974352,4,138,513,TRUE,beer_and_wine,quiet,casual,2,TRUE,TRUE,,FALSE,FALSE,
1,Las Vegas,NV,36.055414,-115.241332,2.5,124,513,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,,FALSE,TRUE,
1,Las Vegas,NV,36.1183949,-115.1729418,3.5,195,513,TRUE,full_bar,average,casual,3,TRUE,TRUE,,FALSE,TRUE,
1,Chandler,AZ,33.3052451,-111.9007774,3,150,514,TRUE,full_bar,average,casual,2,FALSE,TRUE,no,FALSE,FALSE,TRUE
1,Las Vegas,NV,36.1003826,-115.1116708,4,324,514,TRUE,full_bar,average,casual,2,FALSE,FALSE,,FALSE,TRUE,TRUE
1,Scottsdale,AZ,33.5403655,-111.8852673,4,119,514,TRUE,none,average,casual,2,FALSE,TRUE,,TRUE,FALSE,
1,Henderson,NV,36.02177,-115.085267,3.5,183,514,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,FALSE,
1,Las Vegas,NV,36.143368,-115.267485,3.5,146,514,TRUE,none,average,casual,2,FALSE,TRUE,,FALSE,FALSE,
1,Las Vegas,NV,36.108898,-115.151261,4,115,514,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,,FALSE,TRUE,
1,Las Vegas,NV,36.1092162,-115.1732212,3.5,242,514,TRUE,full_bar,average,casual,3,FALSE,TRUE,,FALSE,FALSE,
1,Henderson,NV,36.062159,-115.045985,4,152,515,TRUE,beer_and_wine,quiet,casual,2,FALSE,TRUE,,FALSE,TRUE,TRUE
1,Las Vegas,NV,36.143974,-115.219248,4,382,516,TRUE,full_bar,average,casual,2,FALSE,FALSE,,FALSE,FALSE,FALSE
1,Las Vegas,NV,36.2414968,-115.0794033,3.5,71,516,TRUE,none,average,casual,1,FALSE,TRUE,,TRUE,FALSE,
1,Phoenix,AZ,33.537514,-112.047195,4,145,516,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,TRUE,
1,Phoenix,AZ,33.5612361,-112.0737398,4,104,516,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,FALSE,
1,Henderson,NV,36.07128,-115.079531,2.5,67,516,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,FALSE,
1,Mesa,AZ,33.4133505,-111.8759922,3.5,106,516,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,,FALSE,TRUE,
1,Las Vegas,NV,36.04601149,-115.2444447,4,97,516,TRUE,none,average,casual,2,FALSE,,,FALSE,TRUE,
0,Glendale,AZ,33.551682,-112.179707,2.5,19,516,TRUE,none,,,1,,TRUE,,,,
1,Henderson,NV,36.01621449,-115.1186098,3,145,517,TRUE,full_bar,average,casual,2,FALSE,TRUE,no,TRUE,FALSE,
1,Pittsburgh,PA,40.43211376,-79.8932692,4,211,517,TRUE,none,average,casual,2,FALSE,TRUE,,TRUE,TRUE,
1,Henderson,NV,36.002681,-115.107541,4,176,517,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,,FALSE,FALSE,
1,Charlotte,NC,35.22921,-80.842158,4,263,517,TRUE,full_bar,average,casual,2,FALSE,,,FALSE,FALSE,
0,North Las Vegas,NV,36.25523557,-115.1539063,4.5,66,517,TRUE,none,,,1,,,,FALSE,,
0,Peoria,AZ,33.5948,-112.220689,4,100,517,TRUE,none,,,1,,FALSE,,,,
0,Gilbert,AZ,33.2937562,-111.7736523,4,175,518,TRUE,none,quiet,casual,1,FALSE,FALSE,,TRUE,TRUE,
1,Scottsdale,AZ,33.4942993,-111.9259041,3.5,75,518,TRUE,none,average,casual,1,TRUE,FALSE,,TRUE,TRUE,
1,Tempe,AZ,33.4341095,-111.9018674,3,54,518,TRUE,none,average,casual,2,FALSE,TRUE,,TRUE,TRUE,
1,Pittsburgh,PA,40.452258,-80.016282,4,211,519,TRUE,none,average,casual,2,FALSE,FALSE,,TRUE,FALSE,
1,Henderson,NV,36.0637724,-115.0387057,4.5,56,519,TRUE,none,quiet,casual,1,FALSE,,,TRUE,FALSE,
0,Las Vegas,NV,36.06822865,-115.1773666,3.5,39,519,TRUE,none,,,1,,,,TRUE,,
0,Phoenix,AZ,33.3786507,-112.0308263,2.5,23,519,TRUE,none,,,2,,,,TRUE,,
0,Las Vegas,NV,36.126265,-115.207033,4,59,519,TRUE,none,,,1,,FALSE,,,,
1,Phoenix,AZ,33.4654508,-112.0829863,3,99,520,TRUE,beer_and_wine,average,casual,1,FALSE,TRUE,,TRUE,TRUE,
1,Tempe,AZ,33.42419436,-111.9403725,3,126,520,TRUE,full_bar,very_loud,casual,2,FALSE,FALSE,outdoor,TRUE,FALSE,
1,Goodyear,AZ,33.4601148,-112.3596667,4,75,520,TRUE,none,average,casual,2,FALSE,TRUE,,TRUE,TRUE,
1,Las Vegas,NV,36.1980345,-115.2825691,4,197,520,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,,TRUE,FALSE,
1,Henderson,NV,36.063167,-115.037421,4,135,520,TRUE,full_bar,average,casual,2,FALSE,,,FALSE,FALSE,
1,Scottsdale,AZ,33.4994444,-111.9242412,3.5,133,520,FALSE,full_bar,very_loud,,2,,,outdoor,TRUE,,
0,Las Vegas,NV,36.1619439,-115.2892297,3.5,27,520,TRUE,none,,,2,FALSE,TRUE,,,,
1,Tempe,AZ,33.3349189,-111.9485851,3,88,521,TRUE,full_bar,average,casual,2,FALSE,TRUE,outdoor,TRUE,TRUE,
1,Mesa,AZ,33.450355,-111.7867815,4,108,521,TRUE,full_bar,average,casual,2,FALSE,TRUE,outdoor,TRUE,TRUE,
1,Chandler,AZ,33.3047696,-111.8984043,3.5,111,521,FALSE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,TRUE,TRUE
1,Las Vegas,NV,36.02818,-115.1149077,3.5,169,521,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,TRUE,TRUE
1,Henderson,NV,36.017605,-115.1178915,3.5,177,521,FALSE,full_bar,average,casual,2,FALSE,FALSE,,TRUE,TRUE,
1,Phoenix,AZ,33.4799388,-111.9883724,3.5,103,521,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,TRUE,
1,Las Vegas,NV,36.123621,-115.2074151,4,81,521,FALSE,none,average,casual,1,TRUE,,,FALSE,TRUE,
0,Phoenix,AZ,33.507549,-112.047066,4,27,521,TRUE,none,,,1,,,,,,
0,Henderson,NV,36.056065,-115.0420687,3,30,521,TRUE,none,,,1,,TRUE,,TRUE,,
1,Las Vegas,NV,36.07184399,-115.0903923,4,93,522,TRUE,full_bar,loud,casual,2,FALSE,TRUE,yes,TRUE,TRUE,TRUE
1,Las Vegas,NV,36.2467581,-115.2091942,4.5,193,522,TRUE,none,quiet,casual,1,FALSE,TRUE,,FALSE,TRUE,
1,Henderson,NV,36.002902,-115.110475,4,136,522,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,,FALSE,TRUE,TRUE
1,Las Vegas,NV,36.0568121,-115.1287195,3.5,107,522,TRUE,beer_and_wine,average,casual,2,TRUE,TRUE,,FALSE,FALSE,
1,Tempe,AZ,33.421453,-111.950563,4,181,522,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,,TRUE,FALSE,
1,Las Vegas,NV,36.12657638,-115.1669352,3.5,214,522,TRUE,full_bar,average,dressy,4,FALSE,,,TRUE,FALSE,
0,Phoenix,AZ,33.67803599,-111.9778352,2.5,35,523,TRUE,none,,,2,,,,TRUE,,
0,Scottsdale,AZ,33.5002977,-111.9176429,4.5,49,523,FALSE,none,,,2,,,,,,
0,Mesa,AZ,33.4133505,-111.8759922,4,67,523,TRUE,none,,,2,,FALSE,,,,
1,Avondale,AZ,33.4641004,-112.2732569,3.5,140,524,TRUE,beer_and_wine,average,casual,1,FALSE,,,TRUE,FALSE,
0,Las Vegas,NV,36.1525834,-115.2435895,4.5,132,524,TRUE,none,,,1,,TRUE,,,,
1,Charlotte,NC,35.17326856,-80.84979161,4,271,525,TRUE,full_bar,average,casual,2,FALSE,TRUE,no,TRUE,TRUE,
1,Las Vegas,NV,36.156094,-115.333584,3.5,223,525,FALSE,full_bar,average,casual,2,FALSE,TRUE,,FALSE,FALSE,
1,Gilbert,AZ,33.37888955,-111.7797507,4.5,159,525,TRUE,none,quiet,casual,1,TRUE,,,FALSE,TRUE,
1,Las Vegas,NV,36.168666,-115.140099,4,108,525,TRUE,full_bar,very_loud,,2,,TRUE,yes,FALSE,,
1,Las Vegas,NV,36.157183,-115.293014,4,116,526,TRUE,full_bar,average,casual,2,FALSE,TRUE,yes,FALSE,FALSE,
1,Charlotte,NC,35.231762,-80.845732,3.5,139,526,TRUE,full_bar,average,dressy,2,FALSE,FALSE,outdoor,TRUE,,
1,Phoenix,AZ,33.4954826,-111.9883722,3.5,73,526,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,,FALSE,TRUE,FALSE
1,Phoenix,AZ,33.463172,-112.074725,4,143,526,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,FALSE,
1,Gilbert,AZ,33.30524134,-111.7860335,3.5,90,527,TRUE,full_bar,very_loud,casual,2,FALSE,FALSE,outdoor,TRUE,TRUE,
1,Scottsdale,AZ,33.62446717,-111.9279102,4,139,527,TRUE,beer_and_wine,average,casual,1,FALSE,TRUE,,TRUE,TRUE,TRUE
1,Las Vegas,NV,36.1716799,-115.2065845,3,87,527,TRUE,full_bar,average,casual,2,FALSE,FALSE,,FALSE,FALSE,
1,Madison,WI,43.0651703,-89.4164307,4.5,177,527,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,,FALSE,TRUE,
1,Las Vegas,NV,36.16747433,-115.2872813,3.5,190,527,FALSE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,FALSE,
1,Las Vegas,NV,36.1585173,-115.2851944,4,104,527,FALSE,full_bar,average,casual,3,FALSE,FALSE,,TRUE,,
1,Scottsdale,AZ,33.466193,-111.919829,4.5,96,527,TRUE,none,average,casual,1,FALSE,,,FALSE,,
1,Las Vegas,NV,36.145021,-115.213845,3.5,28,527,TRUE,full_bar,average,,1,,TRUE,yes,FALSE,,
1,Las Vegas,NV,36.09232,-115.175239,4,264,528,TRUE,full_bar,quiet,casual,3,FALSE,FALSE,,TRUE,FALSE,TRUE
1,Glendale,AZ,33.665863,-112.187126,4.5,112,528,TRUE,none,average,casual,1,TRUE,TRUE,,TRUE,TRUE,
1,Las Vegas,NV,36.14432201,-115.2988469,4,134,528,TRUE,full_bar,average,casual,2,FALSE,TRUE,,FALSE,FALSE,
1,Las Vegas,NV,36.108898,-115.151261,3.5,299,529,TRUE,full_bar,average,casual,2,TRUE,TRUE,no,FALSE,TRUE,TRUE
1,N. Las Vegas,NV,36.24000722,-115.1422441,3,77,529,TRUE,full_bar,loud,casual,2,FALSE,TRUE,outdoor,TRUE,TRUE,
1,Henderson,NV,35.992094,-115.102887,3.5,86,529,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,TRUE,TRUE
1,Henderson,NV,36.068527,-115.04508,3,115,529,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,FALSE,
1,Las Vegas,NV,36.117196,-115.209289,4.5,189,529,TRUE,full_bar,average,casual,2,FALSE,,,TRUE,TRUE,
0,Henderson,NV,35.97873,-115.099918,3,14,529,TRUE,none,,,2,,FALSE,,,,
1,Phoenix,AZ,33.4798163,-112.091191,3.5,167,530,TRUE,full_bar,average,casual,1,FALSE,FALSE,outdoor,TRUE,FALSE,TRUE
0,Phoenix,AZ,33.511021,-112.013567,4,131,530,TRUE,none,,casual,1,FALSE,,,,,TRUE
0,Charlotte,NC,35.219757,-80.809982,3,38,530,TRUE,none,,,2,,TRUE,,,,
1,Glendale,AZ,33.638659,-112.181806,3.5,78,531,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,TRUE,
1,Concord,NC,35.3736376,-80.7260815,3.5,44,532,TRUE,full_bar,average,casual,2,FALSE,TRUE,outdoor,TRUE,TRUE,
1,Las Vegas,NV,36.1151798,-115.1497024,4.5,324,532,TRUE,full_bar,average,dressy,3,FALSE,TRUE,,FALSE,FALSE,TRUE
1,Las Vegas,NV,36.12757,-115.166312,3.5,264,532,TRUE,full_bar,average,casual,3,FALSE,,,FALSE,FALSE,
0,Phoenix,AZ,33.67625662,-111.9759719,4.5,73,532,TRUE,none,,,2,,TRUE,,,,
1,Charlotte,NC,35.211226,-80.858755,4,238,533,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,FALSE,
1,Tempe,AZ,33.3491162,-111.9265922,3.5,71,533,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,FALSE,
1,Las Vegas,NV,36.055414,-115.241332,4,155,533,TRUE,none,average,casual,2,TRUE,TRUE,,TRUE,TRUE,
1,Las Vegas,NV,35.99843283,-115.2441573,4,193,533,TRUE,full_bar,average,casual,1,FALSE,,,FALSE,FALSE,
0,Mesa,AZ,33.4520107,-111.7880492,4.5,32,533,TRUE,none,,,1,,,,TRUE,,
0,Las Vegas,NV,36.1456378,-115.301857,4.5,105,533,TRUE,none,,,1,,TRUE,,,,
0,Las Vegas,NV,36.126922,-115.210022,4.5,270,534,TRUE,beer_and_wine,quiet,casual,4,FALSE,,,FALSE,FALSE,
0,Peoria,AZ,33.6088949,-112.239247,4,32,534,TRUE,none,,,2,,,,,,
0,Las Vegas,NV,36.1444737,-115.1354528,4.5,5,534,FALSE,none,,,,,FALSE,,,,
1,Phoenix,AZ,33.5092185,-112.0467405,4,160,535,TRUE,beer_and_wine,average,casual,2,TRUE,TRUE,outdoor,TRUE,TRUE,
1,Las Vegas,NV,36.1277185,-115.2240628,4.5,170,535,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,no,FALSE,FALSE,
1,Scottsdale,AZ,33.581421,-111.925694,3,83,535,TRUE,full_bar,average,casual,2,TRUE,TRUE,outdoor,TRUE,TRUE,
