goodForGroups,city,state,latitude,longitude,stars,reviewCount,checkins,open,alcohol,noiseLevel,attire,priceRange,delivery,waiterService,smoking,outdoorSeating,caters,goodForKids
1,Las Vegas,NV,36.0755982,-115.2899561,4,10,39,TRUE,full_bar,average,casual,2,FALSE,TRUE,,FALSE,FALSE,
1,Tempe,AZ,33.3922661,-111.8934668,3.5,40,39,TRUE,none,average,casual,1,TRUE,TRUE,,FALSE,TRUE,FALSE
1,Pittsburgh,PA,40.4547311,-79.9544515,4,33,39,TRUE,full_bar,quiet,casual,3,TRUE,FALSE,no,TRUE,TRUE,FALSE
1,Madison,WI,43.10379,-89.342924,3.5,5,39,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,Phoenix,AZ,33.5290164,-112.0648679,3,43,39,TRUE,full_bar,average,casual,2,FALSE,TRUE,,FALSE,TRUE,TRUE
1,Phoenix,AZ,33.4946539,-112.2220681,4,14,39,TRUE,none,quiet,casual,1,FALSE,TRUE,,FALSE,TRUE,
1,Glendale,AZ,33.653193,-112.1861359,3.5,10,39,TRUE,none,average,casual,1,FALSE,FALSE,,TRUE,FALSE,
1,Phoenix,AZ,33.8576567,-112.1133481,4,34,39,TRUE,beer_and_wine,average,casual,2,TRUE,TRUE,,FALSE,TRUE,
1,Phoenix,AZ,33.47987366,-112.0745392,4,7,39,TRUE,beer_and_wine,average,casual,2,FALSE,FALSE,,TRUE,TRUE,
1,Pittsburgh,PA,40.455568,-79.941471,3.5,13,39,TRUE,none,very_loud,casual,1,FALSE,FALSE,,FALSE,TRUE,
1,Phoenix,AZ,33.450875,-112.066333,3.5,22,39,TRUE,none,average,casual,1,FALSE,FALSE,,TRUE,TRUE,
1,Phoenix,AZ,33.603506,-112.036383,4,17,39,TRUE,none,quiet,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,Gilbert,AZ,33.3644907,-111.7876346,3.5,46,39,TRUE,beer_and_wine,quiet,casual,2,FALSE,FALSE,,FALSE,TRUE,
1,Henderson,NV,36.024514,-115.063401,4,7,39,TRUE,none,quiet,casual,1,FALSE,FALSE,,FALSE,TRUE,
1,Mesa,AZ,33.415549,-111.735609,2,4,39,TRUE,none,quiet,formal,1,FALSE,FALSE,,FALSE,FALSE,
1,Glendale,AZ,33.537045,-112.239002,3.5,5,39,TRUE,none,loud,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,Sun City,AZ,33.6004182,-112.2826375,4,10,39,FALSE,none,average,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,Gilbert,AZ,33.3777,-111.7534542,3,28,39,TRUE,beer_and_wine,average,casual,2,TRUE,FALSE,,FALSE,TRUE,
1,Gilbert,AZ,33.33489031,-111.8074249,3,3,39,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,Sun City,AZ,33.654849,-112.373782,4,48,39,TRUE,none,average,casual,2,FALSE,TRUE,,TRUE,TRUE,
1,Montreal,QC,45.5087714,-73.5520075,4.5,53,39,TRUE,full_bar,average,dressy,4,FALSE,FALSE,,FALSE,,
1,Montreal,QC,45.4939647,-73.5787858,4.5,37,39,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,Edinburgh,EDH,55.9506769,-3.1895404,4,55,39,TRUE,full_bar,average,casual,2,FALSE,TRUE,,FALSE,FALSE,
1,Montral,QC,45.5079095,-73.5598012,4,37,39,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,Scottsdale,AZ,33.6071829,-111.9403254,3.5,25,39,FALSE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,TRUE,
1,Pittsburgh,PA,40.446786,-80.022094,3.5,26,39,TRUE,full_bar,average,dressy,3,FALSE,TRUE,,TRUE,FALSE,
1,Charlotte,NC,35.0537776,-80.8467812,3.5,17,39,TRUE,none,average,casual,1,TRUE,FALSE,,FALSE,FALSE,
0,Montral,QC,45.49736426,-73.5758215,2.5,37,39,TRUE,none,quiet,casual,2,FALSE,TRUE,,FALSE,FALSE,
1,Chandler,AZ,33.322668,-111.822674,3,38,39,TRUE,none,quiet,casual,1,TRUE,FALSE,,FALSE,TRUE,
0,North Las Vegas,NV,36.2688537,-115.1104392,3.5,19,39,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,TRUE,
1,Chandler,AZ,33.3199781,-111.9089791,3.5,23,39,TRUE,beer_and_wine,quiet,casual,1,TRUE,TRUE,,FALSE,FALSE,
1,Peoria,AZ,33.5639552,-112.2891712,3.5,29,39,TRUE,full_bar,average,casual,2,FALSE,TRUE,,FALSE,TRUE,
1,Edinburgh,MLN,55.9531151,-3.1987398,3.5,29,39,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,FALSE,TRUE
1,Scottsdale,AZ,33.5560021,-111.899047,3.5,50,39,FALSE,full_bar,quiet,casual,2,FALSE,FALSE,,TRUE,,
1,Las Vegas,NV,35.9994653,-115.207577,3.5,12,39,TRUE,none,quiet,casual,1,FALSE,FALSE,,FALSE,FALSE,
1,Glendale,AZ,33.639143,-112.229602,3,21,39,TRUE,none,quiet,casual,1,FALSE,FALSE,,FALSE,TRUE,
1,Phoenix,AZ,33.5059283,-112.0388474,4,5,39,TRUE,none,quiet,casual,1,FALSE,TRUE,,FALSE,TRUE,
1,Phoenix,AZ,33.6416167,-112.0670265,3,36,39,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,,TRUE,,
1,Scottsdale,AZ,33.583101,-111.888753,3.5,8,39,FALSE,none,quiet,casual,1,FALSE,TRUE,,FALSE,,
1,Apache Junction,AZ,33.456993,-111.492045,3.5,10,39,TRUE,full_bar,average,casual,2,FALSE,FALSE,,TRUE,TRUE,
1,Cave Creek,AZ,33.833097,-111.9394059,3.5,8,39,TRUE,none,average,casual,1,FALSE,FALSE,,TRUE,FALSE,
1,Las Vegas,NV,36.121559,-115.14491,3.5,15,39,TRUE,none,quiet,casual,1,FALSE,FALSE,,FALSE,TRUE,
0,Las Vegas,NV,36.1585157,-115.3171931,2,45,39,TRUE,none,quiet,casual,1,TRUE,FALSE,,TRUE,,
1,Las Vegas,NV,36.1086096,-115.2791061,2,16,39,TRUE,none,quiet,casual,2,TRUE,TRUE,,FALSE,TRUE,
1,Litchfield Park,AZ,33.5095818,-112.339323,3.5,31,39,TRUE,none,quiet,casual,2,TRUE,FALSE,,FALSE,TRUE,
1,Pittsburgh,PA,40.443432,-79.997078,3.5,28,39,TRUE,none,loud,casual,1,FALSE,TRUE,,FALSE,,
1,Montreal,QC,45.5027318,-73.5552535,3.5,72,39,TRUE,full_bar,quiet,casual,2,FALSE,FALSE,,FALSE,FALSE,
1,Gilbert,AZ,33.3356021,-111.7583653,3.5,12,39,TRUE,none,,casual,1,FALSE,FALSE,,TRUE,TRUE,
1,Matthews,NC,35.082696,-80.728537,2.5,4,39,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,,TRUE,TRUE,
0,Charlotte,NC,35.170397,-80.7438279,4,5,39,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,Pittsburgh,PA,40.4410274,-80.003365,3.5,16,39,TRUE,full_bar,average,casual,1,TRUE,FALSE,,FALSE,TRUE,
1,Phoenix,AZ,33.3044612,-111.9945753,3.5,8,39,TRUE,none,average,casual,1,FALSE,FALSE,,TRUE,FALSE,
1,Las Vegas,NV,36.2900356,-115.2876391,3,14,39,TRUE,none,quiet,casual,1,FALSE,TRUE,,FALSE,TRUE,
1,Mesa,AZ,33.3814663,-111.5985729,3.5,29,39,TRUE,beer_and_wine,average,casual,2,FALSE,FALSE,,FALSE,FALSE,
1,Champaign,IL,40.10933,-88.231668,4,34,39,FALSE,none,average,casual,1,TRUE,TRUE,,FALSE,FALSE,
1,Scottsdale,AZ,33.6255675,-111.9244742,3.5,41,39,FALSE,full_bar,average,dressy,3,FALSE,TRUE,,TRUE,TRUE,
1,Montral,QC,45.5160271,-73.557634,4,7,39,TRUE,none,loud,casual,2,FALSE,TRUE,,FALSE,FALSE,
1,Fountain Hills,AZ,33.609687,-111.72537,3.5,29,39,TRUE,full_bar,average,casual,3,FALSE,TRUE,,FALSE,TRUE,
1,Montral,QC,45.5004983,-73.5715054,3,24,39,FALSE,full_bar,average,casual,3,FALSE,FALSE,,FALSE,FALSE,
1,Las Vegas,NV,36.11274,-115.21134,3.5,4,39,TRUE,none,very_loud,casual,1,FALSE,FALSE,,FALSE,TRUE,
0,Madison,WI,43.0473009,-89.5031639,3.5,50,39,TRUE,none,average,casual,1,TRUE,TRUE,,FALSE,FALSE,
1,Madison,WI,43.0751832,-89.3936346,3.5,24,39,TRUE,none,quiet,casual,2,TRUE,TRUE,,FALSE,TRUE,
1,Montral,QC,45.5253178,-73.5977624,3.5,34,39,TRUE,full_bar,loud,casual,2,FALSE,TRUE,,TRUE,FALSE,
1,Montral,QC,45.4823289,-73.5629864,4,15,39,TRUE,none,average,casual,2,FALSE,FALSE,,FALSE,FALSE,
1,Scottsdale,AZ,33.6338996,-111.9262631,3,6,39,TRUE,none,quiet,casual,2,TRUE,TRUE,,TRUE,TRUE,
1,Gilbert,AZ,33.3492557,-111.8223441,4.5,43,39,TRUE,none,average,casual,2,FALSE,TRUE,,FALSE,TRUE,
1,Madison,WI,43.0653774,-89.503042,4,30,39,TRUE,none,average,casual,2,FALSE,FALSE,,FALSE,TRUE,
1,Henderson,NV,36.04030264,-115.0475952,4,10,39,TRUE,none,quiet,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,Montral,QC,45.4942078,-73.6542704,3.5,25,39,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,,FALSE,TRUE,
1,Las Vegas,NV,36.125908,-115.197904,4,9,39,TRUE,beer_and_wine,quiet,casual,2,TRUE,TRUE,,FALSE,TRUE,
1,Phoenix,AZ,33.640232,-111.979545,2,8,39,FALSE,full_bar,quiet,casual,2,FALSE,TRUE,,FALSE,FALSE,
1,Concord,NC,35.3692266,-80.66625,4,13,39,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,,
1,Phoenix,AZ,33.6539661,-112.1323768,4.5,4,39,TRUE,none,average,casual,1,FALSE,TRUE,,TRUE,,
0,Montreal,QC,45.5353497,-73.5818681,4.5,35,39,TRUE,none,loud,casual,2,FALSE,TRUE,,FALSE,FALSE,
1,Charlotte,NC,35.171107,-80.80719,3.5,31,39,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,,TRUE,,
1,Montreal,QC,45.5222714,-73.5694624,3.5,23,39,TRUE,none,average,casual,2,FALSE,,,TRUE,FALSE,
1,North Las Vegas,NV,36.27666,-115.14393,3,10,39,TRUE,none,average,casual,1,FALSE,TRUE,,TRUE,FALSE,
1,Scottsdale,AZ,33.6722463,-111.890491,3,29,39,FALSE,full_bar,loud,casual,2,FALSE,TRUE,,TRUE,,
1,Mesa,AZ,33.3640786,-111.8738338,4,15,39,FALSE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,,
1,Matthews,NC,35.133802,-80.711771,3.5,31,39,TRUE,full_bar,average,casual,2,FALSE,TRUE,,FALSE,FALSE,
1,Madison,WI,43.1254144,-89.3087671,3.5,44,39,TRUE,full_bar,average,casual,2,FALSE,FALSE,,TRUE,,
1,Charlotte,NC,35.22971959,-80.86591418,4.5,15,39,TRUE,beer_and_wine,average,casual,1,FALSE,,,TRUE,,
1,Edinburgh,EDH,55.9545211,-3.198144,4,55,39,TRUE,full_bar,loud,casual,2,,TRUE,outdoor,FALSE,,
0,Sharpsburg,PA,40.4946785,-79.9330792,4,31,39,TRUE,none,quiet,casual,2,FALSE,TRUE,,FALSE,,
1,Montral,QC,45.5027573,-73.5552761,3,28,39,TRUE,full_bar,,dressy,3,FALSE,TRUE,no,FALSE,FALSE,
1,Las Vegas,NV,36.1146152,-115.2252203,2.5,20,39,TRUE,none,average,casual,2,FALSE,TRUE,,FALSE,,
1,Edinburgh,EDH,55.9525715,-3.2001769,3.5,25,39,TRUE,beer_and_wine,quiet,casual,1,FALSE,TRUE,,FALSE,,
1,Verona,WI,43.002671,-89.532857,3,35,39,TRUE,full_bar,average,casual,1,FALSE,TRUE,,TRUE,,
1,Matthews,NC,35.13532,-80.71583,2,23,39,TRUE,full_bar,very_loud,casual,2,FALSE,TRUE,,FALSE,,
1,Edinburgh,EDH,55.96291223,-3.199725151,4,22,39,TRUE,none,average,casual,2,,,,TRUE,TRUE,
1,Tempe,AZ,33.349518,-111.962579,3.5,8,39,TRUE,none,,casual,1,FALSE,,,TRUE,,
1,Las Vegas,NV,36.1442579,-115.1975743,3,6,39,FALSE,full_bar,loud,,2,,,yes,TRUE,,
1,Scottsdale,AZ,33.5013117,-111.9229643,2.5,29,39,FALSE,full_bar,very_loud,,2,,,outdoor,TRUE,,
1,Las Vegas,NV,36.109588,-115.17254,3.5,7,39,TRUE,full_bar,very_loud,,2,,TRUE,yes,FALSE,,
1,Las Vegas,NV,36.1181689,-115.172435,2.5,30,39,TRUE,full_bar,average,casual,2,FALSE,,,FALSE,,
1,Charlotte,NC,35.22847366,-80.84242249,3,20,39,TRUE,full_bar,very_loud,,1,,,outdoor,TRUE,,
1,Madison,WI,43.0747365,-89.3809833,4,6,39,TRUE,full_bar,loud,,2,,FALSE,outdoor,TRUE,,
0,Pittsburgh,PA,40.4410931,-79.9960088,3.5,5,39,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,TRUE,
1,Paradise Valley,AZ,33.518225,-112.004898,4.5,10,39,TRUE,full_bar,average,,2,,,outdoor,TRUE,,
1,Montral,QC,45.5020891,-73.5619261,3,15,39,TRUE,full_bar,loud,,3,,TRUE,no,FALSE,,
1,North Las Vegas,NV,36.2185745,-115.1207443,3.5,14,39,TRUE,full_bar,average,casual,1,FALSE,,,FALSE,,
1,Phoenix,AZ,33.4706577,-112.2212155,4,6,39,TRUE,none,,casual,1,FALSE,,,FALSE,,
1,Las Vegas,NV,36.1105311,-115.2075654,3,5,39,TRUE,none,,,2,,,,FALSE,,
1,Las Vegas,NV,36.143305,-115.1747367,3,4,39,TRUE,beer_and_wine,average,casual,1,FALSE,TRUE,,FALSE,,
1,Chandler,AZ,33.31819,-111.969203,3.5,11,39,TRUE,full_bar,very_loud,casual,2,FALSE,TRUE,,TRUE,,
1,Edinburgh,EDH,55.957166,-3.188385756,3.5,19,39,TRUE,full_bar,quiet,casual,2,FALSE,FALSE,,FALSE,,
1,Charlotte,NC,35.089035,-80.8670549,4,9,39,TRUE,none,average,casual,2,FALSE,TRUE,,,,
1,Pittsburgh,PA,40.439886,-80.0004154,3,11,39,TRUE,full_bar,,casual,2,,FALSE,,FALSE,,
1,Las Vegas,NV,36.1790447,-115.2422629,4,13,39,FALSE,none,loud,casual,2,FALSE,TRUE,,TRUE,,
1,Scottsdale,AZ,33.5003559,-111.918608,3.5,11,39,TRUE,beer_and_wine,,casual,2,TRUE,,,TRUE,,
1,Glendale,AZ,33.698742,-112.140327,2,15,39,TRUE,none,,casual,2,FALSE,,,FALSE,,
1,Montreal,QC,45.5083253,-73.5709989,3.5,15,39,TRUE,none,,,2,,,,TRUE,,
0,Mesa,AZ,33.384587,-111.684255,2.5,10,39,TRUE,none,average,casual,1,FALSE,,,TRUE,,
0,Phoenix,AZ,33.4096527,-112.0248073,3,10,39,TRUE,full_bar,average,casual,2,FALSE,,,FALSE,,
1,Mesa,AZ,33.3646526,-111.8598905,4,10,39,TRUE,none,,formal,1,FALSE,FALSE,,FALSE,,
0,Westmount,QC,45.4899624,-73.5860078,3.5,7,39,TRUE,none,,casual,1,FALSE,FALSE,,FALSE,FALSE,
0,Verdun,QC,45.4579489,-73.5674372,4.5,11,39,TRUE,none,,casual,1,FALSE,,,FALSE,,
0,Charlotte,NC,35.3028766,-80.9858527,4,6,39,TRUE,none,quiet,casual,1,FALSE,,,TRUE,,
1,Las Vegas,NV,36.1417868,-115.1190814,2.5,6,39,TRUE,none,,casual,1,FALSE,,,TRUE,,
1,Scottsdale,AZ,33.5234679,-111.9006752,1.5,6,39,TRUE,none,,casual,1,FALSE,,,,,
1,Henderson,NV,36.013068,-114.9621398,3,4,39,TRUE,none,,casual,1,FALSE,,,,,
0,Goodyear,AZ,33.437291,-112.381811,3.5,9,39,TRUE,none,,,1,,,,,,
0,Avondale,AZ,33.4930125,-112.2910074,3.5,3,39,TRUE,none,,,2,,,,,,
0,Charlotte,NC,35.117117,-80.824515,2.5,6,39,TRUE,none,,,2,,,,TRUE,,
0,Montral,QC,45.5330257,-73.5842177,4,18,39,TRUE,none,,,1,,,,FALSE,,
0,Pittsburgh,PA,40.380726,-80.044831,4,22,39,TRUE,none,,,1,,,,,,
0,Chandler,AZ,33.2765007,-111.8417892,4.5,4,39,TRUE,none,,,2,,,,FALSE,,
0,Las Vegas,NV,36.099429,-115.050352,3.5,3,39,TRUE,none,,,2,,,,TRUE,,
0,Edinburgh,EDH,55.9428104,-3.2036305,4,6,39,TRUE,none,,,2,,,,,,
0,Monona,WI,43.0484522,-89.3236527,4,3,39,TRUE,none,,,2,,,,TRUE,,
0,Phoenix,AZ,33.5175821,-112.064846,3.5,52,39,FALSE,none,,,2,,,,,,
0,Phoenix,AZ,33.495018,-111.975898,4.5,22,39,TRUE,none,,,2,,,,,,
0,Charlotte,NC,35.203452,-80.824419,4,9,39,TRUE,none,,,1,,,,,,
0,Middleton,WI,43.09296347,-89.52686705,4,11,39,TRUE,none,,,2,,,,,,
0,Las Vegas,NV,36.1275236,-115.1715003,4.5,34,39,TRUE,none,,,2,,,,,,
0,Edinburgh,EDH,55.9572887,-3.1881841,4.5,48,39,TRUE,none,,,2,,,,,,
0,Montral,QC,45.5146468,-73.5739127,4,23,39,TRUE,none,,,2,,,,,,
0,Charlotte,NC,35.0340817,-80.8048156,3,52,39,TRUE,none,,,2,,,,,,
0,Fort Mill,SC,35.075342,-80.9337754,3.5,3,39,TRUE,none,,,2,,,,,,
0,Las Vegas,NV,36.098909,-115.175557,4.5,14,39,TRUE,none,,,2,,,,,,
0,Las Vegas,NV,36.14467614,-115.1840329,3.5,9,39,TRUE,none,,,1,,,,,,
0,Charlotte,NC,35.1348184,-80.9394982,5,8,39,TRUE,none,,,2,,,,,,
0,Gilbert,AZ,33.35232,-111.789999,4,16,39,TRUE,none,,,2,,,,,,
0,Henderson,NV,36.063823,-115.0404429,4,9,39,TRUE,none,,,2,,,,,,
0,Mesa,AZ,33.45151,-111.8149967,1.5,3,39,TRUE,none,,,1,,,,,,
0,Saint-Leonard,QC,45.6069227,-73.6034419,4.5,3,39,TRUE,none,,,2,,,,,,
0,Montral,QC,45.5205292,-73.5986034,4,13,39,TRUE,none,,,1,,,,,,
0,Montreal,QC,45.499918,-73.566459,4.5,30,39,TRUE,none,,,1,,,,,,
0,Pittsburgh,PA,40.4427094,-79.9978377,4,15,39,TRUE,none,,,2,,,,,,
0,Maricopa,AZ,33.038792,-112.0145402,2,4,39,TRUE,none,,,2,,,,,,
0,Las Vegas,NV,36.0875587,-115.0049216,3.5,8,39,TRUE,none,,,1,,,,,,
0,Edinburgh,EDH,55.9414433,-3.2231575,3.5,5,39,TRUE,none,,,1,,,,,,
0,Charlotte,NC,35.1825962,-80.6548882,4.5,56,39,TRUE,none,,,1,,,,,,
0,Las Vegas,NV,36.1257298,-115.2421087,3,4,39,TRUE,none,,,1,,,,,,
0,Las Vegas,NV,36.0687779,-115.1768402,3.5,5,39,FALSE,none,,,1,,,,,,
0,Tempe,AZ,33.377756,-111.9286867,3.5,5,39,TRUE,none,,,2,,,,,,
0,Peoria,AZ,33.7409,-112.322227,2.5,3,39,TRUE,none,,,,FALSE,,,,,
0,Phoenix,AZ,33.4354634,-112.0069893,2,8,39,TRUE,none,,,,,,,,,
0,Las Vegas,NV,36.040386,-115.183354,3,4,39,TRUE,none,,,,,TRUE,,,,
1,Las Vegas,NV,36.1186973,-115.1542695,2.5,38,40,FALSE,full_bar,quiet,dressy,4,FALSE,FALSE,no,FALSE,FALSE,
1,Chandler,AZ,33.3374503,-111.8599954,3.5,54,40,TRUE,none,average,casual,1,TRUE,TRUE,,FALSE,FALSE,
1,Charlotte,NC,35.2109672,-80.6876886,3.5,15,40,FALSE,full_bar,average,casual,2,FALSE,TRUE,outdoor,TRUE,TRUE,
1,Carnegie,PA,40.40867,-80.085279,4,18,40,TRUE,full_bar,average,casual,2,FALSE,TRUE,outdoor,TRUE,FALSE,
1,Edinburgh,EDH,55.94095324,-3.217663194,3.5,20,40,TRUE,full_bar,average,casual,1,FALSE,TRUE,outdoor,TRUE,TRUE,
1,Charlotte,NC,35.20200402,-80.84451553,3,41,40,FALSE,none,average,casual,2,FALSE,TRUE,no,FALSE,FALSE,
0,Champaign,IL,40.0984473,-88.2442422,3,46,40,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,FALSE,TRUE
1,Phoenix,AZ,33.523756,-112.049638,2.5,11,40,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,Henderson,NV,36.048726,-115.027721,3,23,40,TRUE,none,quiet,casual,2,FALSE,TRUE,,TRUE,FALSE,
1,Las Vegas,NV,36.145733,-115.190277,4,24,40,TRUE,beer_and_wine,average,casual,1,TRUE,FALSE,,TRUE,TRUE,
0,Phoenix,AZ,33.4510841,-112.1160088,3.5,25,40,TRUE,none,loud,casual,1,FALSE,TRUE,,TRUE,FALSE,TRUE
1,Pittsburgh,PA,40.432509,-79.9228399,4,50,40,TRUE,none,average,casual,2,FALSE,FALSE,,FALSE,FALSE,
1,Las Vegas,NV,36.1011972,-115.1724261,3.5,26,40,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,,FALSE,FALSE,
1,Las Vegas,NV,36.12613385,-115.2180456,4,21,40,FALSE,full_bar,average,casual,2,TRUE,FALSE,,FALSE,TRUE,
1,Pittsburgh,PA,40.427135,-79.890649,3.5,4,40,TRUE,none,quiet,casual,1,FALSE,FALSE,,FALSE,FALSE,
1,Madison,WI,43.0851381,-89.3252648,3.5,34,40,TRUE,none,average,casual,1,FALSE,TRUE,,TRUE,FALSE,
1,Casa Grande,AZ,32.8794516,-111.7465434,3.5,31,40,TRUE,beer_and_wine,average,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,Las Vegas,NV,36.1439863,-115.1464168,3.5,41,40,FALSE,beer_and_wine,average,casual,2,FALSE,FALSE,,FALSE,,TRUE
0,Charlotte,NC,35.107271,-80.880374,1,5,40,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,FALSE,
1,Phoenix,AZ,33.5818251,-112.1249576,2.5,9,40,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,Tempe,AZ,33.42141296,-111.9671705,3,36,40,TRUE,none,average,casual,1,TRUE,FALSE,,TRUE,TRUE,
1,Tempe,AZ,33.3774137,-111.9083692,2.5,42,40,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,FALSE,
1,Avondale,AZ,33.4630275,-112.3410606,3,8,40,TRUE,none,quiet,casual,1,FALSE,FALSE,,TRUE,FALSE,
1,Las Vegas,NV,36.1441485,-115.2774056,4,20,40,TRUE,none,quiet,casual,1,TRUE,TRUE,,FALSE,TRUE,
1,Charlotte,NC,35.17206411,-80.70842037,3.5,33,40,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,,TRUE,TRUE,
1,Tempe,AZ,33.393186,-111.977739,2.5,3,40,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,FALSE,
1,Goodyear,AZ,33.4637551,-112.3566937,3,9,40,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,FALSE,
0,Tempe,AZ,33.333612,-111.946871,3.5,48,40,TRUE,none,average,casual,1,TRUE,TRUE,,FALSE,FALSE,
0,Fort Mill,SC,35.045022,-80.9981576,3,30,40,TRUE,full_bar,average,casual,2,FALSE,FALSE,,TRUE,FALSE,
1,Charlotte,NC,35.1363885,-80.9380792,3,5,40,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,TRUE,
1,Phoenix,AZ,33.4513555,-112.046606,4,10,40,TRUE,none,,casual,1,FALSE,FALSE,,FALSE,,
1,Champaign,IL,40.110039,-88.229804,4,25,40,FALSE,none,average,casual,1,TRUE,TRUE,,FALSE,TRUE,
1,Charlotte,NC,35.154786,-80.876581,4,28,40,TRUE,full_bar,average,casual,2,FALSE,TRUE,,FALSE,FALSE,
1,Waterloo,ON,43.4655803,-80.5225153,4,39,40,TRUE,beer_and_wine,quiet,casual,2,FALSE,TRUE,,FALSE,TRUE,
1,Montral,QC,45.524823,-73.6253509,4.5,31,40,TRUE,beer_and_wine,average,casual,1,FALSE,FALSE,,FALSE,TRUE,
1,Montral,QC,45.524946,-73.599561,4,17,40,FALSE,none,average,casual,2,TRUE,FALSE,,TRUE,TRUE,
1,Phoenix,AZ,33.4593891,-112.0742454,4.5,17,40,FALSE,none,quiet,casual,1,FALSE,FALSE,,TRUE,,
1,Phoenix,AZ,33.4588801,-112.067982,4.5,34,40,TRUE,none,average,casual,1,FALSE,TRUE,,TRUE,TRUE,
1,Matthews,NC,35.123323,-80.710313,4,30,40,FALSE,beer_and_wine,average,casual,2,FALSE,TRUE,,FALSE,,
1,Gilbert,AZ,33.33507176,-111.7638937,5,9,40,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,TRUE,
1,Whitehall,PA,40.357482,-80.002086,3.5,25,40,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,FALSE,
1,Pittsburgh,PA,40.4415006,-79.958821,3,53,40,TRUE,none,average,casual,2,TRUE,TRUE,,FALSE,FALSE,
1,Chandler,AZ,33.320344,-111.926391,4,31,40,TRUE,full_bar,average,casual,2,FALSE,FALSE,,TRUE,TRUE,
0,Madison,WI,43.102942,-89.345949,4,44,40,TRUE,none,quiet,casual,1,FALSE,TRUE,,FALSE,,
1,Phoenix,AZ,33.640102,-112.031334,3,5,40,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,FALSE,
1,Phoenix,AZ,33.406723,-111.980757,3.5,13,40,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,TRUE,
1,Scottsdale,AZ,33.5748485,-111.9036851,3.5,35,40,TRUE,full_bar,quiet,casual,2,FALSE,FALSE,,FALSE,,
1,Charlotte,NC,35.161153,-80.876261,2.5,7,40,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,Phoenix,AZ,33.4946448,-112.2167573,4,20,40,TRUE,beer_and_wine,average,casual,1,FALSE,TRUE,,FALSE,TRUE,
1,Phoenix,AZ,33.63236,-112.13216,2,20,40,FALSE,full_bar,loud,casual,1,FALSE,TRUE,,TRUE,FALSE,
1,Tempe,AZ,33.4214628,-111.8835179,4,21,40,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,FALSE,
0,Chandler,AZ,33.3059385,-111.9471779,4,6,40,TRUE,none,average,casual,1,FALSE,FALSE,,TRUE,,
1,Scottsdale,AZ,33.58671,-111.83541,2.5,8,40,TRUE,none,quiet,casual,1,FALSE,FALSE,,FALSE,,
1,Mesa,AZ,33.363033,-111.635793,2.5,8,40,TRUE,none,average,casual,1,FALSE,FALSE,,TRUE,FALSE,
1,Las Vegas,NV,36.1566045,-115.0621835,3.5,8,40,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,TRUE,
1,Pittsburgh,PA,40.4440267,-80.0027274,3.5,15,40,TRUE,none,average,casual,2,TRUE,TRUE,,FALSE,,
1,Casa Grande,AZ,32.880415,-111.697776,3.5,23,40,TRUE,none,average,casual,2,FALSE,TRUE,,FALSE,,
1,Mesa,AZ,33.4150708,-111.6291883,4.5,22,40,TRUE,full_bar,average,casual,1,FALSE,TRUE,,FALSE,FALSE,
