InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
575973,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,11/13/11 13:03,0.85,,EIRE
560901,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,12,7/21/11 17:39,1.65,12476,Germany
551656,22822,CREAM WALL PLANTER HEART SHAPED,4,5/3/11 12:10,5.95,14911,EIRE
555407,84970S,HANGING HEART ZINC T-LIGHT HOLDER,24,6/3/11 7:48,0.85,12775,Netherlands
564087,20979,36 PENCILS TUBE RED RETROSPOT,16,8/23/11 9:38,1.25,,Hong Kong
577609,21231,SWEETHEART CERAMIC TRINKET BOX,36,11/21/11 9:51,1.25,12349,Italy
542303,21731,RED TOADSTOOL LED NIGHT LIGHT,12,1/27/11 11:05,1.65,12539,Spain
559920,22698,PINK REGENCY TEACUP AND SAUCER,24,7/13/11 15:31,2.55,12415,Australia
570030,22553,PLASTERS IN TIN SKULLS,12,10/7/11 10:44,1.65,12740,France
545226,15058B,PINK POLKADOT GARDEN PARASOL,4,3/1/11 9:33,7.95,12428,Finland
569721,11001,ASSTD DESIGN RACING CAR PEN,16,10/6/11 9:28,1.69,12628,Germany
580509,22376,AIRLINE BAG VINTAGE JET SET WHITE,4,12/4/11 13:45,4.25,12719,France
576603,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12,11/15/11 15:22,1.25,14911,EIRE
539408,22379,RECYCLING BAG RETROSPOT ,5,12/17/10 12:56,2.1,12720,Germany
537022,22810,SET OF 6 T-LIGHTS SNOWMEN,6,12/3/10 15:45,2.95,12725,Italy
541857,21208,PASTEL COLOUR HONEYCOMB FAN,12,1/23/11 15:17,1.65,12727,France
562935,22386,JUMBO BAG PINK POLKADOT,50,8/10/11 17:11,2.08,14156,EIRE
567280,20979,36 PENCILS TUBE RED RETROSPOT,128,9/19/11 11:46,1.06,14646,Netherlands
569496,22423,REGENCY CAKESTAND 3 TIER,6,10/4/11 13:45,12.75,12395,Belgium
566987,22556,PLASTERS IN TIN CIRCUS PARADE ,36,9/16/11 10:56,1.65,12476,Germany
565303,23255,CHILDRENS CUTLERY CIRCUS PARADE,4,9/2/11 12:17,4.15,,Unspecified
569870,23205,CHARLOTTE BAG VINTAGE ALPHABET ,3,10/6/11 14:59,0.85,12757,Portugal
557007,22356,CHARLOTTE BAG PINK POLKADOT,20,6/16/11 11:30,0.85,12484,Spain
555383,23004,TRAVEL CARD WALLET PANTRY,4,6/2/11 15:13,0.42,12517,Germany
560783,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,12,7/21/11 10:24,1.25,15108,European Community
553831,22759,SET OF 3 NOTEBOOKS IN PARCEL,12,5/19/11 11:36,1.65,14442,Channel Islands
541962,22202,MILK PAN PINK POLKADOT,4,1/24/11 12:58,3.75,12693,Germany
581006,21843,RED RETROSPOT CAKE STAND,6,12/7/11 8:45,10.95,14911,EIRE
580753,22551,PLASTERS IN TIN SPACEBOY,24,12/6/11 10:00,1.65,12682,France
567300,23389,SPACEBOY MINI BACKPACK,4,9/19/11 12:36,4.15,12724,France
545065,22992,REVOLVER WOODEN RULER ,24,2/27/11 14:43,1.95,12431,Australia
577479,23263,SET OF 3 WOODEN HEART DECORATIONS,12,11/20/11 11:34,1.25,14911,EIRE
571864,22555,PLASTERS IN TIN STRONGMAN,48,10/19/11 13:49,1.65,12731,France
546843,21680,WOODLAND  STICKERS,12,3/17/11 12:40,0.85,12472,Germany
564039,23202,JUMBO BAG VINTAGE LEAF,10,8/22/11 12:40,2.08,12645,Germany
569097,23510,MINI PLAYING CARDS GYMKHANA,20,9/30/11 12:06,0.42,12731,France
566179,23103,JINGLE BELL HEART DECORATION,11,9/9/11 12:42,1.65,,Israel
569001,82582,AREA PATROLLED METAL SIGN,2,9/29/11 17:52,2.1,12703,Germany
568651,22449,SILK PURSE BABUSHKA PINK,6,9/28/11 12:04,3.35,12362,Belgium
558537,22119,PEACE WOODEN BLOCK LETTERS,3,6/30/11 12:06,6.95,12424,Australia
551728,23207,LUNCH BAG ALPHABET DESIGN,10,5/4/11 8:51,1.65,12720,Germany
574740,22059,CERAMIC STRAWBERRY DESIGN MUG,12,11/6/11 16:07,1.49,12357,Switzerland
573362,21670,BLUE SPOT CERAMIC DRAWER KNOB,12,10/30/11 13:06,1.45,12597,Spain
553566,23110,PARISIENNE KEY CABINET ,2,5/18/11 9:09,5.75,12690,France
562560,23209,LUNCH BAG VINTAGE DOILY ,3,8/5/11 17:12,1.65,14156,EIRE
563613,21578,WOODLAND DESIGN  COTTON TOTE BAG,60,8/18/11 8:49,2.25,12688,Israel
561667,22796,PHOTO FRAME 3 CLASSIC HANGING,2,7/28/11 17:00,9.95,,EIRE
557427,22899,CHILDREN'S APRON DOLLY GIRL ,6,6/20/11 12:14,2.1,12429,Denmark
560534,22197,POPCORN HOLDER,12,7/19/11 12:10,0.85,14911,EIRE
570672,20675,BLUE POLKADOT BOWL,8,10/11/11 14:52,1.25,12536,France
556578,22212,FOUR HOOK  WHITE LOVEBIRDS,6,6/13/11 14:13,2.1,12472,Germany
566776,23245,SET OF 3 REGENCY CAKE TINS,4,9/15/11 9:53,4.95,14911,EIRE
570467,22492,MINI PAINT SET VINTAGE ,36,10/10/11 16:06,0.65,12607,USA
565931,21481,FAWN BLUE HOT WATER BOTTLE,4,9/8/11 10:35,3.75,12683,France
542102,21094,SET/6 RED SPOTTY PAPER PLATES,36,1/25/11 13:26,0.85,12744,Singapore
546509,21668,RED STRIPE CERAMIC DRAWER KNOB,12,3/14/11 12:15,1.25,14911,EIRE
564372,21218,RED SPOTTY BISCUIT TIN,6,8/25/11 9:55,3.75,12714,France
550137,22176,BLUE OWL SOFT TOY,6,4/14/11 13:59,2.95,12477,Germany
563037,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,6,8/11/11 15:02,2.55,12362,Belgium
564328,22505,MEMO BOARD COTTAGE DESIGN,4,8/24/11 13:42,4.95,12662,Germany
541518,82613B,METAL SIGN,CUPCAKE SINGLE HOOK,20,1/19/11 9:05,0.42,12451,Switzerland
566195,22994,TRAVEL CARD WALLET RETROSPOT,24,9/9/11 13:44,0.42,12433,Norway
538826,22296,HEART IVORY TRELLIS LARGE,24,12/14/10 12:58,1.65,12370,Cyprus
562046,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,12,8/2/11 10:34,0.85,12378,Switzerland
565851,22320,BIRDS MOBILE VINTAGE DESIGN,6,9/7/11 13:06,5.95,14911,EIRE
542586,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,1/28/11 15:45,2.55,12377,Switzerland
569568,21558,SKULL LUNCH BOX WITH CUTLERY ,6,10/5/11 9:57,2.55,12700,France
571409,47566,PARTY BUNTING,4,10/17/11 12:25,4.95,14911,EIRE
547659,20665,RED RETROSPOT PURSE ,6,3/24/11 13:05,2.95,12434,Australia
572061,21883,STARS GIFT TAPE ,12,10/20/11 12:53,0.65,12474,Germany
541703,20728,LUNCH BAG CARS BLUE,20,1/21/11 9:52,1.65,12594,Italy
545845,22999,TRAVEL CARD WALLET RETRO PETALS,1,3/7/11 13:38,0.42,12754,Japan
578339,21907,I'M ON HOLIDAY METAL SIGN,12,11/24/11 9:07,2.1,12421,Spain
568103,22487,WHITE WOOD GARDEN PLANT LADDER,2,9/23/11 15:45,9.95,12518,Germany
555282,21086,SET/6 RED SPOTTY PAPER CUPS,50,6/2/11 9:04,0.65,12709,Germany
546252,48187,DOORMAT NEW ENGLAND,2,3/10/11 14:42,7.95,14930,Channel Islands
562046,20685,DOORMAT RED RETROSPOT,2,8/2/11 10:34,7.95,12378,Switzerland
565145,22492,MINI PAINT SET VINTAGE ,1152,9/1/11 13:50,0.55,12415,Australia
541120,22908,PACK OF 20 NAPKINS RED APPLES,12,1/14/11 9:13,0.85,12490,France
563753,21882,SKULLS TAPE,12,8/19/11 10:51,0.65,12513,France
577523,22780,LIGHT GARLAND BUTTERFILES PINK,8,11/20/11 13:33,4.25,12597,Spain
545583,22435,SET OF 9 HEART SHAPED BALLOONS,12,3/4/11 9:08,1.25,12553,France
544097,84988,SET OF 72 PINK HEART PAPER DOILIES,12,2/16/11 9:56,1.45,12455,Cyprus
561870,84880,WHITE WIRE EGG HOLDER,3,7/31/11 11:45,7.5,14911,EIRE
576394,22662,LUNCH BAG DOLLY GIRL DESIGN,100,11/15/11 10:32,1.45,12415,Australia
577121,22555,PLASTERS IN TIN STRONGMAN,12,11/17/11 18:29,1.65,12681,France
568654,20679,EDWARDIAN PARASOL RED,6,9/28/11 12:20,5.95,14911,EIRE
555739,85099B,JUMBO BAG RED RETROSPOT,10,6/7/11 9:49,2.08,12380,Belgium
577476,22745,POPPY'S PLAYHOUSE BEDROOM ,12,11/20/11 11:31,2.1,12540,Spain
569893,20726,LUNCH BAG WOODLAND,20,10/6/11 15:51,1.65,12627,Germany
568137,22779,WOODEN OWLS LIGHT GARLAND ,8,9/25/11 10:34,4.25,12488,France
575747,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,11/11/11 10:19,1.45,12589,France
544073,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,48,2/15/11 14:44,3.39,14935,Channel Islands
564670,21989,PACK OF 20 SKULL PAPER NAPKINS,12,8/26/11 15:44,0.85,12683,France
569650,22549,PICTURE DOMINOES,72,10/5/11 12:44,1.25,12415,Australia
575886,22649,STRAWBERRY FAIRY CAKE TEAPOT,2,11/11/11 13:57,4.95,12517,Germany
556917,23237,SET OF 4 KNICK KNACK TINS LEAVES ,48,6/15/11 13:37,3.75,12415,Australia
541631,22271,FELTCRAFT DOLL ROSIE,12,1/20/11 10:48,2.95,12637,France
540546,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,24,1/9/11 15:56,1.25,12766,Portugal
574587,21930,JUMBO STORAGE BAG SKULLS,10,11/6/11 10:29,2.08,14936,Channel Islands
565748,23165,LARGE CERAMIC TOP STORAGE JAR,48,9/6/11 12:38,1.45,14156,EIRE
568994,22551,PLASTERS IN TIN SPACEBOY,24,9/29/11 16:52,1.65,12598,France
577046,22726,ALARM CLOCK BAKELIKE GREEN,8,11/17/11 13:46,3.75,12449,Belgium
550620,20971,PINK BLUE FELT CRAFT TRINKET BOX,12,4/19/11 13:39,1.25,12585,Germany
567478,22847,BREAD BIN DINER STYLE IVORY,1,9/20/11 13:21,16.95,12584,Italy
568056,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,12,9/23/11 12:55,2.55,12705,Germany
563169,21754,HOME BUILDING BLOCK WORD,3,8/12/11 12:42,5.95,14911,EIRE
570452,23240,SET OF 4 KNICK KNACK TINS DOILY ,6,10/10/11 15:15,4.15,12427,Germany
556241,22423,REGENCY CAKESTAND 3 TIER,2,6/9/11 16:04,12.75,12597,Spain
537868,22624,IVORY KITCHEN SCALES,2,12/8/10 16:49,8.5,12433,Norway
579102,22699,ROSES REGENCY TEACUP AND SAUCER ,12,11/28/11 11:33,2.95,14911,EIRE
573629,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,6,10/31/11 15:30,2.89,12522,Germany
572236,23517,EMBROIDERED RIBBON REEL REBECCA ,3,10/21/11 14:42,2.89,14646,Netherlands
571328,22812,PACK 3 BOXES CHRISTMAS PANNETONE,24,10/17/11 11:27,1.95,12473,Germany
552883,23175,REGENCY MILK JUG PINK ,48,5/12/11 10:13,2.75,14646,Netherlands
565430,22375,AIRLINE BAG VINTAGE JET SET BROWN,1,9/4/11 13:07,4.25,14335,Germany
564539,20719,WOODLAND CHARLOTTE BAG,10,8/25/11 15:22,0.85,12715,Sweden
548745,23051,RECYCLED ACAPULCO MAT BLUE,2,4/4/11 12:10,8.25,12471,Germany
578472,22989,SET 2 PANTRY DESIGN TEA TOWELS,6,11/24/11 12:40,3.25,12476,Germany
568001,23158,SET OF 5 LUCKY CAT MAGNETS ,12,9/23/11 11:35,2.08,12540,Spain
555164,22848,BREAD BIN DINER STYLE PINK,12,6/1/11 10:24,14.95,14646,Netherlands
563098,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,24,8/12/11 9:14,1.65,14911,EIRE
575880,21988,PACK OF 6 SKULL PAPER PLATES,12,11/11/11 13:35,0.85,12726,France
551529,22974,CHILDRENS DOLLY GIRL MUG,12,5/1/11 13:18,1.65,12524,Germany
564095,23080,RED METAL BOX TOP SECRET,2,8/23/11 10:31,8.25,14930,Channel Islands
550899,21244,BLUE POLKADOT PLATE ,8,4/21/11 12:07,1.69,13505,Switzerland
575759,21107,CREAM SLICE FLANNEL PINK SPOT ,2,11/11/11 10:50,2.95,,France
575896,22989,SET 2 PANTRY DESIGN TEA TOWELS,6,11/11/11 14:52,3.25,12480,Germany
538008,22437,SET OF 9 BLACK SKULL BALLOONS,20,12/9/10 12:17,0.85,12683,France
550661,22384,LUNCH BAG PINK POLKADOT,20,4/20/11 9:20,1.65,12656,France
562560,84519B,CARROT CHARLIE+LOLA COASTER SET,3,8/5/11 17:12,1.25,14156,EIRE
581578,23515,EMBROIDERED RIBBON REEL DAISY ,6,12/9/11 12:16,2.08,12713,Germany
577355,22969,HOMEMADE JAM SCENTED CANDLES,12,11/18/11 15:53,1.45,14911,EIRE
557263,21988,PACK OF 6 SKULL PAPER PLATES,96,6/19/11 11:08,0.64,14646,Netherlands
554700,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,5/26/11 9:18,4.95,12613,Germany
544156,21755,LOVE BUILDING BLOCK WORD,3,2/16/11 12:33,5.95,12352,Norway
555477,22908,PACK OF 20 NAPKINS RED APPLES,12,6/3/11 12:26,0.85,12359,Cyprus
554139,21136,PAINTED METAL PEARS ASSORTED,24,5/23/11 10:34,1.69,14911,EIRE
550137,22962,JAM JAR WITH PINK LID,12,4/14/11 13:59,0.85,12477,Germany
556917,20979,36 PENCILS TUBE RED RETROSPOT,128,6/15/11 13:37,1.06,12415,Australia
560491,21974,SET OF 36 PAISLEY FLOWER DOILIES,1,7/19/11 10:51,1.45,12415,Australia
561645,23170,REGENCY TEA PLATE ROSES ,48,7/28/11 15:16,1.45,14911,EIRE
560491,21917,SET 12 KIDS  WHITE CHALK STICKS,1,7/19/11 10:51,0.42,12415,Australia
579792,23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,8,11/30/11 15:43,3.75,12714,France
547412,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,24,3/23/11 9:42,0.85,12399,Belgium
560245,22999,TRAVEL CARD WALLET VINTAGE LEAF,1,7/17/11 12:15,0.42,,Switzerland
569699,22023,EMPIRE BIRTHDAY CARD,12,10/5/11 15:52,0.42,12723,France
550618,23204,CHARLOTTE BAG APPLES DESIGN,10,4/19/11 13:09,0.85,14156,EIRE
565801,20726,LUNCH BAG WOODLAND,10,9/7/11 10:28,1.65,12685,France
577046,21218,RED SPOTTY BISCUIT TIN,6,11/17/11 13:46,3.75,12449,Belgium
566163,23254,CHILDRENS CUTLERY DOLLY GIRL ,4,9/9/11 11:48,4.15,12637,France
566195,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,24,9/9/11 13:44,4.15,12433,Norway
571745,23157,SET OF 6 NATIVITY MAGNETS ,12,10/19/11 10:48,2.08,14911,EIRE
550004,37448,CERAMIC CAKE DESIGN SPOTTED MUG,12,4/14/11 9:56,1.49,12569,Germany
570672,23204,CHARLOTTE BAG APPLES DESIGN,10,10/11/11 14:52,0.85,12536,France
557147,23084,RABBIT NIGHT LIGHT,6,6/17/11 10:51,2.08,12408,Belgium
581193,22393,PAPERWEIGHT VINTAGE COLLAGE,2,12/7/11 17:05,0.39,17097,Spain
564856,23236,STORAGE TIN VINTAGE DOILY ,6,8/31/11 9:11,2.89,12477,Germany
579416,23347,I LOVE LONDON BEAKER,12,11/29/11 13:00,1.25,12471,Germany
546851,85049D,BRIGHT BLUES RIBBONS ,12,3/17/11 13:23,1.25,12480,Germany
544156,22654,DELUXE SEWING KIT ,3,2/16/11 12:33,5.95,12352,Norway
563100,21314,SMALL GLASS HEART TRINKET POT,8,8/12/11 9:57,2.1,12381,Norway
541220,22429,ENAMEL MEASURING JUG CREAM,180,1/14/11 14:11,3.75,14156,EIRE
559362,20977,36 PENCILS TUBE WOODLAND,16,7/8/11 8:43,1.25,12635,Germany
552315,22555,PLASTERS IN TIN STRONGMAN,12,5/8/11 16:10,1.65,12700,France
548746,23077,DOUGHNUT LIP GLOSS ,40,4/4/11 12:11,1.25,12471,Germany
544480,22334,DINOSAUR PARTY BAG + STICKER SET,48,2/21/11 10:32,1.45,14646,Netherlands
544468,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2/21/11 8:33,2.95,,EIRE
541576,22699,ROSES REGENCY TEACUP AND SAUCER ,4,1/19/11 13:32,2.95,17097,Spain
578033,22193,RED DINER WALL CLOCK,2,11/22/11 13:42,8.5,12656,France
572559,23344,JUMBO BAG 50'S CHRISTMAS ,10,10/25/11 8:44,2.08,12476,Germany
564378,22040,BOTANICAL ROSE GIFT WRAP,25,8/25/11 10:26,0.42,12417,Belgium
575661,22078,RIBBON REEL LACE DESIGN ,5,11/10/11 14:39,2.1,12617,France
539330,22313,OFFICE MUG WARMER PINK,6,12/17/10 9:38,2.95,12370,Austria
571937,21208,PASTEL COLOUR HONEYCOMB FAN,36,10/20/11 9:28,0.39,14911,EIRE
556510,23202,JUMBO BAG VINTAGE LEAF,10,6/13/11 10:36,2.08,14911,EIRE
573362,23321,SMALL WHITE HEART OF WICKER,12,10/30/11 13:06,1.65,12597,Spain
577126,22620,4 TRADITIONAL SPINNING TOPS,12,11/17/11 19:22,1.45,12406,Denmark
567915,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,8,9/22/11 17:15,2.55,12579,France
548011,22356,CHARLOTTE BAG PINK POLKADOT,100,3/29/11 11:14,0.72,14646,Netherlands
560360,22927,GREEN GIANT GARDEN THERMOMETER,12,7/18/11 11:55,5.95,12744,Singapore
553017,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,5,5/12/11 19:01,0.85,12757,Portugal
563477,21745,GAOLERS KEYS DECORATIVE GARDEN ,1,8/16/11 15:39,3.75,17097,Spain
556194,22779,WOODEN OWLS LIGHT GARLAND ,8,6/9/11 12:20,4.25,12483,Sweden
560590,84510A,SET OF 4 ENGLISH ROSE COASTERS,10,7/19/11 15:55,1.25,12560,Germany
565289,22699,ROSES REGENCY TEACUP AND SAUCER ,6,9/2/11 11:43,2.95,14911,EIRE
573035,21175,GIN + TONIC DIET METAL SIGN,12,10/27/11 13:43,2.55,12433,Norway
576910,21426,WOODLAND STORAGE BOX SMALL,6,11/17/11 9:51,2.1,12477,Germany
565857,84946,ANTIQUE SILVER T-LIGHT GLASS,24,9/7/11 14:13,1.25,14911,EIRE
580746,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,9,12/6/11 9:35,4.95,12584,Italy
566268,21216,SET 3 RETROSPOT TEA,COFFEE,SUGAR,4,9/11/11 13:38,4.95,13813,Germany
564150,48187,DOORMAT NEW ENGLAND,4,8/23/11 12:30,7.95,14936,Channel Islands
579901,23578,SNACK TRAY RED GINGHAM,8,12/1/11 8:35,1.95,12569,Germany
544931,22445,PENCIL CASE LIFE IS BEAUTIFUL,12,2/24/11 18:59,2.95,13501,Switzerland
555523,85185B,PINK HORSE SOCK PUPPET,6,6/5/11 11:36,2.95,12468,Germany
581006,23244,ROUND STORAGE TIN VINTAGE LEAF,6,12/7/11 8:45,1.95,14911,EIRE
576927,22580,ADVENT CALENDAR GINGHAM SACK,3,11/17/11 11:02,5.95,12567,France
541269,22367,CHILDRENS APRON SPACEBOY DESIGN,8,1/17/11 11:01,1.95,12626,Germany
543541,37449,CERAMIC CAKE STAND + HANGING CAKES,2,2/9/11 14:44,9.95,12462,Spain
569844,22419,LIPSTICK PEN RED,12,10/6/11 13:30,0.42,12626,Germany
570082,23559,WOODLAND BUNNIES LOLLY MAKERS,30,10/7/11 11:19,2.08,12524,Germany
560991,23317,BLUE REFECTORY CLOCK ,2,7/22/11 13:29,9.95,12438,Norway
567300,21561,DINOSAUR LUNCH BOX WITH CUTLERY,6,9/19/11 12:36,2.55,12724,France
577228,23159,SET OF 5 PANCAKE DAY MAGNETS,2,11/18/11 12:07,2.08,12391,Cyprus
568095,90185A,AMBER DIAMANTE EXPANDABLE RING,6,9/23/11 14:49,4.25,14911,EIRE
571034,23397,FOOT STOOL HOME SWEET HOME ,2,10/13/11 12:47,9.95,12359,Cyprus
581574,23111,PARISIENNE SEWING BOX,2,12/9/11 12:09,12.5,12526,Germany
574501,23121,PACK OF 6 COCKTAIL PARASOL STRAWS,2,11/4/11 13:15,0.42,12577,France
568040,21967,PACK OF 12 SKULL TISSUES,24,9/23/11 12:09,0.39,12681,France
572215,21122,SET/10 PINK POLKADOT PARTY CANDLES,48,10/21/11 12:52,1.25,12646,USA
576657,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,11/16/11 11:03,4.95,12720,Germany
549953,22355,CHARLOTTE BAG SUKI DESIGN,10,4/13/11 13:15,0.85,12766,Portugal
569866,21485,RETROSPOT HEART HOT WATER BOTTLE,4,10/6/11 14:50,4.95,12757,Portugal
574740,85159B,WHITE TEA,COFFEE,SUGAR JARS,12,11/6/11 16:07,1.95,12357,Switzerland
576019,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,6,11/13/11 14:31,2.1,12865,Austria
555937,20963,APPLE BATH SPONGE,10,6/8/11 9:39,1.25,12683,France
564734,21624,VINTAGE UNION JACK DOORSTOP,1,8/28/11 13:32,5.95,12484,Spain
562046,22449,SILK PURSE BABUSHKA PINK,6,8/2/11 10:34,3.35,12378,Switzerland
548968,23177,TREASURE ISLAND BOOK BOX,8,4/5/11 10:58,2.25,12744,Singapore
550821,22934,BAKING MOULD EASTER EGG WHITE CHOC,1,4/21/11 8:54,2.95,12506,France
560997,22962,JAM JAR WITH PINK LID,12,7/22/11 13:59,0.85,12627,Germany
540469,22751,FELTCRAFT PRINCESS OLIVIA DOLL,2,1/7/11 14:04,3.75,12484,Spain
538174,22423,REGENCY CAKESTAND 3 TIER,32,12/10/10 9:35,10.95,12471,Germany
580979,23254,CHILDRENS CUTLERY DOLLY GIRL ,4,12/6/11 15:40,4.15,12362,Belgium
576394,22132,RED LOVE HEART SHAPE CUP,96,11/15/11 10:32,0.72,12415,Australia
543518,22232,JIGSAW TOADSTOOLS 3 PIECE,32,2/9/11 11:21,1.65,12753,Japan
554139,22460,EMBOSSED GLASS TEALIGHT HOLDER,12,5/23/11 10:34,1.25,14911,EIRE
561102,23289,DOLLY GIRL CHILDRENS BOWL,24,7/25/11 11:17,1.25,12412,Denmark
567085,23286,BLUE VINTAGE SPOT BEAKER,16,9/16/11 12:38,0.85,12434,Australia
545536,22975,SPACEBOY CHILDRENS EGG CUP,12,3/3/11 14:12,1.25,12417,Belgium
574918,22899,CHILDREN'S APRON DOLLY GIRL ,1,11/7/11 16:31,2.1,,France
576629,21212,PACK OF 72 RETROSPOT CAKE CASES,24,11/16/11 8:37,0.55,12621,Germany
567293,22192,BLUE DINER WALL CLOCK,2,9/19/11 12:01,8.5,12640,France
542904,22630,DOLLY GIRL LUNCH BOX,12,2/1/11 14:58,1.95,12682,France
550277,22960,JAM MAKING SET WITH JARS,6,4/15/11 12:48,4.25,12639,Sweden
557466,20723,STRAWBERRY CHARLOTTE BAG,10,6/20/11 13:08,0.85,13815,Germany
558881,23288,GREEN VINTAGE SPOT BEAKER,8,7/4/11 14:36,0.85,12705,Germany
576141,23461,SWEETHEART BIRD HOUSE,4,11/14/11 10:47,4.15,14911,EIRE
562789,23296,SET OF 6 TEA TIME BAKING CASES,128,8/9/11 13:50,1.04,14646,Netherlands
554827,23102,SILVER HEARTS TABLE DECORATION,72,5/26/11 15:19,0.72,14646,Netherlands
560590,22897,OVEN MITT APPLES DESIGN,10,7/19/11 15:55,1.45,12560,Germany
548211,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,32,3/30/11 9:06,2.1,14646,Netherlands
577314,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,11/18/11 13:23,4.95,12444,Norway
539473,22077,6 RIBBONS RUSTIC CHARM,12,12/19/10 14:24,1.65,14911,EIRE
541430,84987,SET OF 36 TEATIME PAPER DOILIES,24,1/18/11 9:50,1.45,12356,Portugal
541115,22659,LUNCH BOX I LOVE LONDON,12,1/13/11 15:34,1.95,12578,Italy
566625,35818P,ACRYLIC JEWEL ICICLE, PINK,36,9/14/11 9:38,0.38,14911,EIRE
560360,23218,LAUREL STAR ANTIQUE GOLD,48,7/18/11 11:55,1.25,12744,Singapore
545533,21094,SET/6 RED SPOTTY PAPER PLATES,12,3/3/11 14:04,0.85,12524,Germany
544074,85049E,SCANDINAVIAN REDS RIBBONS,4,2/15/11 14:49,1.25,14156,EIRE
565476,22632,HAND WARMER RED RETROSPOT,96,9/5/11 10:48,1.85,14156,EIRE
569018,22090,PAPER BUNTING RETROSPOT,12,9/30/11 9:25,2.95,12676,Sweden
546530,23176,ABC TREASURE BOOK BOX ,8,3/14/11 13:25,2.25,17404,Sweden
573362,23458,DOLLY CABINET 3 DRAWERS ,2,10/30/11 13:06,14.95,12597,Spain
563613,16008,SMALL FOLDING SCISSOR(POINTED EDGE),24,8/18/11 8:49,0.12,12688,Israel
561898,23160,REGENCY TEA SPOON,24,7/31/11 15:25,1.25,12456,Switzerland
547892,22726,ALARM CLOCK BAKELIKE GREEN,4,3/28/11 10:15,3.75,12669,France
560360,22600,CHRISTMAS RETROSPOT STAR WOOD,48,7/18/11 11:55,0.85,12744,Singapore
568654,22776,SWEETHEART 3 TIER CAKE STAND ,2,9/28/11 12:20,9.95,14911,EIRE
571477,23078,ICE CREAM PEN LIP GLOSS ,24,10/17/11 14:54,1.25,12794,Portugal
557850,23287,RED VINTAGE SPOT BEAKER,16,6/23/11 10:56,0.85,12720,Germany
579747,47567B,TEA TIME KITCHEN APRON,6,11/30/11 14:40,5.95,12528,Germany
557474,22371,AIRLINE BAG VINTAGE TOKYO 78,4,6/20/11 13:29,4.25,12432,Norway
569130,22376,AIRLINE BAG VINTAGE JET SET WHITE,8,9/30/11 13:46,4.25,14911,EIRE
570020,21650,ASSORTED TUTTI FRUTTI BRACELET,24,10/7/11 10:18,0.19,12684,France
555931,72741,GRAND CHOCOLATECANDLE,18,6/8/11 8:31,1.45,17828,Malta
563100,23297,SET 40 HEART SHAPE PETIT FOUR CASES,16,8/12/11 9:57,1.65,12381,Norway
567378,23021,GLASS BONNE JAM JAR,4,9/20/11 10:01,4.15,14911,EIRE
543370,22916,HERB MARKER THYME,12,2/7/11 14:51,0.65,12359,Cyprus
581266,23570,TRADITIONAL PICK UP STICKS GAME ,12,12/8/11 11:25,1.25,12621,Germany
574587,84992,72 SWEETHEART FAIRY CAKE CASES,24,11/6/11 10:29,0.55,14936,Channel Islands
540469,22112,CHOCOLATE HOT WATER BOTTLE,2,1/7/11 14:04,4.95,12484,Spain
542535,21056,DOCTOR'S BAG SOFT TOY,5,1/28/11 13:37,8.95,12735,France
537818,84378,SET OF 3 HEART COOKIE CUTTERS,12,12/8/10 13:53,1.25,12766,Portugal
570499,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,10/11/11 9:19,4.95,12772,Portugal
554132,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,5/23/11 9:43,0.85,12360,Austria
555164,23207,LUNCH BAG ALPHABET DESIGN,100,6/1/11 10:24,1.45,14646,Netherlands
570640,22555,PLASTERS IN TIN STRONGMAN,12,10/11/11 12:38,1.65,12474,Germany
566736,22544,MINI JIGSAW SPACEBOY,24,9/14/11 14:19,0.42,12726,France
581266,22547,MINI JIGSAW DINOSAUR ,48,12/8/11 11:25,0.19,12621,Germany
